8400.0,6725.0,15.45,36.0,15.71,1,7083.33,642.0,7.0,14578.0,3.0,0.5,0,1,0,0
8000.0,8000.0,14.09,36.0,21.0,3,3500.0,677.0,12.0,7498.0,0.0,1.0,0,1,0,0
10000.0,10000.0,12.12,36.0,19.58,1,6250.0,697.0,17.0,16348.0,0.0,5.0,0,1,0,0
1600.0,1600.0,13.11,36.0,18.99,2,3459.0,672.0,9.0,6281.0,3.0,10.0,0,1,0,0
7200.0,7200.0,15.8,36.0,25.32,2,3333.33,677.0,13.0,8903.0,1.0,6.0,0,1,0,0
15000.0,15000.0,17.77,36.0,13.34,2,4333.33,672.0,9.0,17264.0,0.0,10.0,0,1,0,0
15400.0,9458.33,16.32,60.0,15.17,1,6500.0,697.0,11.0,9989.0,1.0,4.0,0,0,1,0
15000.0,15000.0,17.27,36.0,33.3,1,3000.0,672.0,20.0,15092.0,0.0,10.0,0,1,0,0
12000.0,12000.0,9.88,36.0,5.16,2,3333.33,757.0,7.0,1117.0,3.0,3.0,0,0,1,0
21000.0,21000.0,18.75,60.0,11.31,2,10250.0,697.0,12.0,38820.0,0.0,10.0,0,0,0,0
6000.0,5950.0,10.0,36.0,8.74,2,11833.325,717.0,9.0,39260.25,1.0,10.0,0,0,1,0
12000.0,12000.0,6.62,36.0,4.81,2,9833.33,792.0,15.0,5584.0,2.0,10.0,0,0,0,0
7000.0,6975.0,6.91,36.0,21.23,1,3000.0,717.0,12.0,10784.0,1.0,5.0,0,0,1,0
5000.0,5000.0,8.9,36.0,15.93,2,6666.67,707.0,10.0,12307.0,0.0,7.0,1,0,0,0
10000.0,10000.0,13.11,36.0,18.96,1,8744.26,682.0,16.0,27086.0,0.0,0.5,0,1,0,0
5000.0,4975.0,16.7,36.0,2.67,1,3000.0,692.0,4.0,2474.0,3.0,1.0,0,0,0,1
12000.0,11341.5,6.91,36.0,17.92,1,5200.0,712.0,16.0,8182.0,0.0,0.5,0,1,0,0
5000.0,5000.0,15.99,36.0,5.26,2,2416.67,667.0,5.0,1620.0,0.0,6.0,0,1,0,0
16000.0,16000.0,15.31,36.0,19.92,1,6000.0,692.0,11.0,10915.0,1.0,7.0,0,1,0,0
16000.0,16000.0,17.27,60.0,19.26,1,7000.0,697.0,7.0,5231.0,1.0,10.0,0,0,1,0
10000.0,10000.0,6.62,36.0,24.24,1,3750.0,767.0,9.0,1623.0,0.0,2.0,0,1,0,0
10000.0,10000.0,9.76,36.0,18.31,1,2916.67,727.0,6.0,5670.0,1.0,10.0,0,1,0,0
20500.0,20500.0,12.12,36.0,30.95,2,4333.33,707.0,14.0,33294.0,0.0,10.0,1,0,0,0
21000.0,21000.0,19.22,60.0,13.87,2,6000.0,682.0,10.0,17008.0,1.0,10.0,1,0,0,0
24375.0,24375.0,13.99,36.0,13.64,2,11500.0,697.0,16.0,35461.0,0.0,10.0,0,1,0,0
7000.0,7000.0,7.4,36.0,8.89,2,3352.0,772.0,14.0,14014.0,2.0,0.5,1,0,0,0
20000.0,20000.0,8.9,36.0,14.9,2,6541.67,737.0,14.0,14272.0,2.0,0.5,0,1,0,0
18000.0,18000.0,10.16,36.0,16.71,2,6666.67,687.0,16.0,19850.0,1.0,6.0,0,1,0,0
5000.0,5000.0,9.63,36.0,11.81,2,9166.67,732.0,16.0,23658.0,2.0,10.0,0,0,1,0
18000.0,17975.0,11.71,36.0,10.34,1,3540.0,702.0,8.0,14960.0,0.0,0.5,0,1,0,0
5875.0,5875.0,7.9,36.0,14.75,1,5416.67,722.0,15.0,2617.0,2.0,4.0,0,0,0,1
12000.0,12000.0,12.12,36.0,26.96,1,3833.33,692.0,15.0,6038.0,0.0,4.0,0,1,0,0
5000.0,5000.0,13.48,36.0,11.21,1,3800.0,712.0,4.0,1575.0,3.0,3.0,0,0,1,0
14000.0,12800.0,14.79,60.0,8.37,1,6166.67,712.0,5.0,2697.0,2.0,0.5,0,0,0,1
5000.0,5000.0,15.31,36.0,17.37,1,1750.0,677.0,3.0,10361.0,0.0,0.5,0,1,0,0
5000.0,5000.0,5.42,36.0,23.15,1,2833.33,752.0,7.0,4573.0,0.0,3.0,0,0,1,0
10000.0,10000.0,17.27,36.0,21.84,2,2916.67,667.0,18.0,21245.0,0.0,10.0,1,0,0,0
20000.0,20000.0,7.9,36.0,1.3,1,10400.0,752.0,5.0,6969.0,0.0,1.0,1,0,0,0
19000.0,19000.0,9.76,36.0,16.43,1,3833.33,727.0,10.0,22033.0,1.0,7.0,0,1,0,0
15000.0,15000.0,11.14,36.0,15.51,2,8750.0,692.0,9.0,15207.0,0.0,10.0,1,0,0,0
3000.0,2925.0,11.49,36.0,9.22,1,4900.0,692.0,6.0,3996.0,1.0,10.0,0,1,0,0
2500.0,2275.77,7.68,36.0,17.59,2,3666.67,787.0,6.0,406.0,0.0,10.0,0,0,1,0
5500.0,5500.0,15.99,60.0,17.95,1,4250.0,702.0,16.0,13256.0,0.0,10.0,0,1,0,0
4800.0,4775.0,5.79,36.0,11.71,1,2800.0,737.0,6.0,9228.0,0.0,3.0,0,0,1,0
10000.0,10000.0,12.12,36.0,20.16,1,5833.33,697.0,16.0,25687.0,0.0,4.0,0,1,0,0
16000.0,15875.0,13.85,36.0,12.5,1,6750.0,687.0,12.0,6799.0,2.0,7.0,0,1,0,0
15000.0,10765.99,7.88,36.0,3.9,1,10000.0,757.0,8.0,6055.0,2.0,5.0,1,0,0,0
10000.0,10000.0,9.91,36.0,14.98,1,5000.0,712.0,8.0,16908.0,0.0,10.0,1,0,0,0
15000.0,15000.0,7.9,36.0,21.54,3,5000.0,732.0,8.0,21555.0,0.0,2.0,1,0,0,0
7000.0,6875.0,10.36,36.0,13.94,1,5000.0,692.0,5.0,1364.0,2.0,10.0,0,0,1,0
20950.0,20950.0,15.8,36.0,15.71,2,11833.325,692.0,8.0,30188.0,1.0,4.0,0,1,0,0
13000.0,13000.0,6.62,36.0,5.95,2,11666.67,752.0,16.0,11451.0,1.0,7.0,0,0,1,0
7500.0,7500.0,5.42,36.0,22.26,2,2583.33,787.0,11.0,2160.0,0.0,10.0,0,0,0,0
15000.0,15000.0,14.33,36.0,33.42,1,4500.0,677.0,20.0,13369.0,0.0,0.5,0,1,0,0
6000.0,6000.0,17.77,36.0,32.76,3,1666.67,667.0,12.0,15055.0,2.0,0.5,1,0,0,0
14400.0,14400.0,6.62,36.0,6.71,2,11833.325,772.0,6.0,1280.0,0.0,10.0,0,0,0,0
14675.0,14675.0,7.9,36.0,17.4,2,3166.67,722.0,7.0,22549.0,0.0,10.0,0,1,0,0
5000.0,5000.0,8.49,36.0,22.53,2,3000.0,722.0,9.0,3388.0,2.0,10.0,0,1,0,0
24000.0,24000.0,12.69,36.0,19.53,1,4583.33,712.0,5.0,21377.0,0.0,5.0,0,0,0,1
24000.0,24000.0,15.8,60.0,16.73,2,7500.0,667.0,10.0,24126.0,0.0,7.0,0,1,0,0
24500.0,24450.0,11.83,36.0,13.42,3,11833.325,794.5,10.0,346.0,0.0,10.0,0,0,1,0
25000.0,25000.0,14.33,36.0,27.88,3,5416.67,712.0,11.0,18460.0,2.0,10.0,1,0,0,0
20000.0,20000.0,8.9,36.0,10.79,1,11833.325,682.0,8.0,25672.0,0.0,1.0,1,0,0,0
25000.0,24975.0,20.5,36.0,14.72,1,7301.58,672.0,18.0,21675.0,0.0,4.0,1,0,0,0
33125.0,31875.0,21.0,36.0,11.05,2,7702.0,672.0,8.0,11346.0,0.0,10.0,0,1,0,0
3600.0,3600.0,12.87,36.0,1.58,2,6333.0,692.0,6.0,12135.0,3.0,0.5,0,1,0,0
24000.0,24000.0,12.12,36.0,29.01,2,7500.0,672.0,12.0,14804.0,1.0,0.5,0,1,0,0
15000.0,15000.0,14.65,60.0,17.21,1,4583.33,732.0,4.0,13115.0,1.0,8.0,1,0,0,0
11200.0,11200.0,21.74,60.0,6.3,1,5583.33,662.0,12.0,7952.0,2.0,10.0,0,1,0,0
10000.0,10000.0,19.05,36.0,17.95,2,3750.0,677.0,10.0,7034.0,1.0,6.0,0,0,0,1
30000.0,30000.0,17.77,36.0,9.41,1,10192.0,712.0,12.0,24188.0,0.0,0.5,0,0,0,1
3200.0,766.09,12.86,36.0,14.77,1,2824.0,672.0,6.0,3318.0,1.0,7.0,0,0,0,1
8000.0,8000.0,14.33,36.0,4.48,1,6250.0,672.0,8.0,14607.0,0.0,1.0,0,0,1,0
16000.0,16000.0,7.9,36.0,2.23,2,7083.33,742.0,11.0,3076.0,0.0,5.0,0,1,0,0
7000.0,7000.0,15.31,36.0,15.64,1,2666.67,672.0,11.0,11529.0,0.0,5.0,1,0,0,0
3000.0,3000.0,7.9,36.0,22.03,2,5583.33,707.0,15.0,12968.0,0.0,3.0,1,0,0,0
6000.0,6000.0,15.96,36.0,22.1,1,5583.33,667.0,9.0,36748.0,3.0,5.0,1,0,0,0
14400.0,14400.0,10.74,36.0,5.9,2,6833.33,702.0,15.0,10017.0,0.0,10.0,0,1,0,0
11700.0,11650.0,7.66,36.0,12.13,2,4583.33,747.0,13.0,26769.0,1.0,10.0,0,1,0,0
12000.0,12000.0,17.99,36.0,17.37,2,3666.67,672.0,10.0,7393.0,0.0,7.0,0,1,0,0
11500.0,11500.0,11.14,36.0,10.47,1,2916.67,702.0,6.0,9562.0,0.0,0.5,0,1,0,0
18000.0,18000.0,23.28,60.0,9.05,1,7083.33,662.0,6.0,13106.0,0.0,10.0,0,1,0,0
25000.0,23477.53,18.64,60.0,14.61,2,5833.33,697.0,8.0,13785.0,0.0,10.0,0,1,0,0
6000.0,6000.0,7.9,36.0,6.68,1,10416.67,712.0,9.0,20592.0,0.0,10.0,0,0,1,0
5000.0,5000.0,18.39,36.0,13.71,1,8125.0,677.0,5.0,29602.0,0.0,10.0,0,0,1,0
8500.0,8475.0,6.03,36.0,12.33,2,6100.0,747.0,17.0,6370.0,0.0,10.0,0,0,0,0
10000.0,10000.0,7.62,36.0,13.26,2,7416.67,737.0,12.0,16297.0,2.0,10.0,0,0,1,0
16500.0,16175.0,12.23,60.0,6.41,2,5833.33,717.0,8.0,30455.0,2.0,0.5,0,0,0,0
16550.0,16550.0,17.27,36.0,32.56,2,4333.33,677.0,15.0,12163.0,1.0,10.0,0,1,0,0
10000.0,9850.0,9.88,36.0,17.04,2,4500.0,732.0,8.0,6948.0,2.0,4.0,0,1,0,0
5000.0,5000.0,7.51,36.0,9.53,2,4333.33,757.0,5.0,1825.0,1.0,7.0,0,1,0,0
6000.0,6000.0,10.75,36.0,12.05,1,6000.0,722.0,14.0,25090.0,3.0,10.0,0,1,0,0
8000.0,8000.0,6.03,36.0,4.51,2,3500.0,794.5,9.0,6737.0,0.0,10.0,0,1,0,0
12000.0,12000.0,13.11,36.0,17.51,2,9666.67,682.0,12.0,17226.0,0.0,5.0,0,1,0,0
13250.0,13250.0,7.9,36.0,22.64,1,2500.0,742.0,7.0,12957.0,0.0,0.5,0,1,0,0
12000.0,11875.0,10.38,60.0,16.98,2,3791.67,782.0,10.0,39260.25,1.0,10.0,1,0,0,0
5200.0,5200.0,13.99,36.0,23.18,2,5000.0,682.0,17.0,28118.0,2.0,5.0,0,1,0,0
10000.0,10000.0,13.11,36.0,18.72,1,4625.0,687.0,13.0,7411.0,0.0,2.0,0,1,0,0
11700.0,11675.0,7.9,36.0,5.63,2,3320.83,722.0,11.0,14301.0,0.0,10.0,0,0,0,0
6000.0,5750.0,7.14,36.0,8.91,2,4500.0,762.0,10.0,4561.0,1.0,10.0,0,1,0,0
20000.0,19975.0,15.99,60.0,16.16,2,3750.0,702.0,9.0,19872.0,1.0,0.5,0,0,1,0
2000.0,2000.0,12.42,36.0,1.99,1,2518.75,677.0,5.0,985.0,0.0,7.0,0,0,1,0
4500.0,4500.0,5.99,36.0,21.46,1,3644.83,767.0,8.0,1058.0,2.0,0.5,0,1,0,0
20800.0,20800.0,19.22,60.0,15.5,1,6916.67,682.0,20.0,28764.0,1.0,10.0,1,0,0,0
8500.0,8500.0,9.76,36.0,6.58,2,5333.33,707.0,10.0,3432.0,0.0,10.0,0,1,0,0
24500.0,23475.0,19.03,60.0,23.02,1,4497.0,682.0,13.0,18906.0,0.0,10.0,0,1,0,0
2000.0,1975.0,11.12,36.0,20.5,2,6833.33,707.0,19.0,20653.0,3.0,5.0,0,0,0,1
14400.0,14375.0,12.69,60.0,16.06,1,6250.0,732.0,6.0,28675.0,1.0,7.0,0,1,0,0
4800.0,4800.0,12.42,36.0,17.98,2,4500.0,672.0,9.0,30895.0,0.0,10.0,0,1,0,0
8325.0,8325.0,15.31,36.0,15.22,1,2916.67,672.0,13.0,7171.0,0.0,4.0,0,1,0,0
6600.0,3800.0,9.07,36.0,1.84,3,2667.0,742.0,16.0,4889.0,1.0,0.5,0,0,0,1
7750.0,7750.0,20.49,36.0,9.0,2,2000.0,662.0,3.0,5399.0,0.0,5.0,1,0,0,0
6000.0,6000.0,14.09,36.0,22.5,1,2666.67,672.0,18.0,5955.0,0.0,10.0,1,0,0,0
18000.0,18000.0,17.99,36.0,20.18,1,6916.67,667.0,15.0,23786.0,0.0,10.0,0,1,0,0
12000.0,12000.0,10.65,36.0,26.06,1,5833.33,722.0,15.0,24893.0,3.0,10.0,0,1,0,0
10000.0,10000.0,15.8,36.0,13.1,2,4458.33,677.0,7.0,6413.0,1.0,0.5,0,1,0,0
19500.0,19500.0,20.5,36.0,2.93,2,9250.0,677.0,5.0,8915.0,1.0,10.0,0,1,0,0
7000.0,7000.0,17.27,36.0,18.38,3,2464.37,667.0,9.0,7089.0,0.0,3.0,0,0,0,1
7300.0,7300.0,6.62,36.0,20.11,2,3416.67,732.0,14.0,23030.0,0.0,4.0,1,0,0,0
27050.0,27050.0,17.27,60.0,27.59,2,5025.0,707.0,13.0,39260.25,1.0,10.0,1,0,0,0
15000.0,14925.0,13.85,36.0,5.1,1,3000.0,707.0,4.0,5936.0,1.0,3.0,0,0,0,1
8800.0,8800.0,7.51,36.0,20.73,2,4833.0,792.0,6.0,306.0,3.0,5.0,0,0,0,1
7000.0,7000.0,7.9,36.0,20.72,1,6000.0,717.0,9.0,6659.0,0.0,0.5,0,0,1,0
33125.0,31875.0,21.98,60.0,23.81,2,11500.0,692.0,14.0,21977.0,1.0,2.0,0,1,0,0
8500.0,8500.0,15.8,36.0,17.4,1,2500.0,692.0,6.0,6491.0,1.0,1.0,0,1,0,0
15000.0,15000.0,10.38,36.0,16.87,2,6312.0,737.0,17.0,14339.0,2.0,2.0,0,1,0,0
11000.0,11000.0,6.03,36.0,12.04,2,5836.67,792.0,12.0,420.0,0.0,0.5,0,1,0,0
3500.0,3500.0,15.81,36.0,13.14,2,11833.325,667.0,8.0,11107.0,2.0,7.0,0,1,0,0
6000.0,6000.0,12.12,36.0,21.21,1,3333.33,687.0,8.0,4638.0,0.0,2.0,0,0,1,0
5000.0,5000.0,16.29,60.0,11.8,1,5416.67,692.0,7.0,8745.0,1.0,4.0,0,0,0,1
21200.0,21175.0,18.49,36.0,30.62,1,4500.0,677.0,15.0,17250.0,0.0,10.0,1,0,0,0
33125.0,31875.0,15.31,36.0,19.59,2,7500.0,697.0,11.0,29953.0,2.0,1.0,0,1,0,0
4800.0,4800.0,18.75,60.0,27.69,1,1560.0,682.0,9.0,6563.0,0.0,0.5,0,0,0,1
8500.0,8500.0,6.62,36.0,4.9,2,4166.67,742.0,8.0,7114.0,0.0,10.0,0,1,0,0
2650.0,2650.0,7.49,36.0,21.11,3,1482.92,727.0,15.0,1808.0,2.0,4.0,0,1,0,0
8575.0,8575.0,15.8,36.0,34.41,2,4541.67,677.0,15.0,5180.0,1.0,10.0,0,1,0,0
5000.0,5000.0,14.22,36.0,18.73,2,8583.0,672.0,9.0,8097.0,1.0,1.0,0,0,0,1
13200.0,13200.0,15.31,36.0,8.61,2,3333.33,682.0,10.0,5400.0,3.0,10.0,0,1,0,0
10750.0,10750.0,14.09,36.0,26.14,1,2666.67,722.0,3.0,9800.0,0.0,8.0,0,0,0,1
5450.0,5450.0,13.11,36.0,25.91,1,3500.0,672.0,9.0,7619.0,0.0,1.0,0,0,1,0
10000.0,10000.0,13.11,36.0,3.01,2,9166.67,662.0,5.0,10079.0,1.0,6.0,1,0,0,0
7500.0,224.99,13.17,36.0,1.03,2,8750.0,677.0,3.0,3607.0,3.0,6.0,0,0,0,1
2400.0,2375.0,8.9,36.0,11.23,1,2333.33,707.0,8.0,2075.0,0.0,4.0,0,1,0,0
15300.0,14850.0,11.14,36.0,11.31,2,6833.33,672.0,11.0,7106.0,2.0,10.0,0,1,0,0
14000.0,14000.0,6.03,36.0,9.0,2,8733.33,772.0,11.0,15108.0,0.0,6.0,0,1,0,0
17325.0,17325.0,17.27,60.0,30.24,1,3750.0,707.0,13.0,31362.0,1.0,9.0,0,1,0,0
5400.0,5400.0,16.29,36.0,20.03,1,2666.67,662.0,9.0,11114.0,1.0,1.0,0,0,1,0
14000.0,14000.0,16.77,36.0,9.67,2,11833.325,672.0,13.0,28318.0,0.0,0.5,1,0,0,0
19125.0,19125.0,18.25,60.0,15.69,3,3333.33,692.0,8.0,7858.0,0.0,5.0,0,0,0,1
18000.0,13003.66,11.89,36.0,22.3,2,6000.0,747.0,16.0,23518.0,2.0,9.0,0,1,0,0
15000.0,15000.0,19.04,60.0,16.69,1,5250.0,682.0,7.0,8615.0,1.0,2.0,0,1,0,0
10000.0,10000.0,17.77,36.0,30.4,3,2500.0,667.0,5.0,8379.0,0.0,8.0,0,0,1,0
19075.0,19075.0,18.75,36.0,15.23,1,5166.67,672.0,17.0,13749.0,3.0,10.0,0,1,0,0
25000.0,5640.7,10.08,36.0,10.42,2,7916.67,757.0,22.0,16386.0,0.0,4.0,0,0,0,0
5600.0,5592.37,8.59,36.0,8.34,2,3250.0,737.0,9.0,2639.0,1.0,5.0,1,0,0,0
2500.0,2500.0,6.76,36.0,6.99,2,4750.0,757.0,15.0,4658.0,2.0,4.0,0,1,0,0
10400.0,10375.0,17.58,60.0,8.93,1,7110.42,727.0,8.0,856.0,0.0,10.0,0,0,1,0
19750.0,19750.0,16.29,36.0,4.68,2,8333.33,702.0,9.0,11383.0,0.0,0.5,0,0,0,1
15000.0,15000.0,11.71,36.0,20.7,3,5416.67,707.0,20.0,25464.0,0.0,4.0,0,1,0,0
7200.0,7200.0,18.75,36.0,16.21,1,8333.33,662.0,8.0,28916.0,0.0,10.0,0,1,0,0
16450.0,16450.0,15.31,36.0,11.66,2,6666.67,687.0,8.0,12697.0,3.0,9.0,0,1,0,0
10000.0,10000.0,19.05,60.0,28.39,1,3726.67,697.0,22.0,10067.0,2.0,5.0,0,1,0,0
11325.0,11325.0,12.12,36.0,8.61,1,2833.33,727.0,3.0,9137.0,0.0,10.0,0,0,0,1
5000.0,4900.0,6.92,36.0,10.59,2,7083.33,757.0,9.0,0.0,3.0,1.0,0,0,0,0
10050.0,10050.0,14.33,36.0,16.48,1,2500.0,692.0,7.0,13337.0,2.0,0.5,1,0,0,0
14725.0,14725.0,19.41,36.0,2.14,3,11833.325,662.0,11.0,39260.25,2.0,1.0,0,0,1,0
9000.0,9000.0,10.16,36.0,3.98,2,6000.0,707.0,6.0,5659.0,0.0,7.0,0,1,0,0
6000.0,6000.0,15.31,36.0,20.05,3,4891.67,672.0,17.0,10391.0,2.0,3.0,0,0,0,1
7500.0,7500.0,7.9,36.0,11.79,3,2916.67,794.5,2.0,349.0,0.0,1.0,0,0,1,0
24000.0,24000.0,14.33,36.0,25.49,2,11208.33,727.0,22.0,19428.0,2.0,10.0,1,0,0,0
20000.0,19950.0,11.49,36.0,8.84,1,7500.0,717.0,11.0,8848.0,0.0,10.0,0,1,0,0
16750.0,16359.69,7.88,36.0,20.7,2,3778.67,747.0,9.0,22352.0,0.0,10.0,0,1,0,0
10075.0,10075.0,15.81,60.0,23.8,2,6583.33,702.0,15.0,13259.0,1.0,1.0,0,1,0,0
4800.0,4800.0,16.82,60.0,14.84,1,4008.33,662.0,18.0,8828.0,0.0,8.0,0,0,1,0
10800.0,10550.0,8.0,36.0,6.82,2,11250.0,792.0,7.0,10232.0,2.0,0.5,0,0,0,0
33125.0,24868.47,17.99,60.0,6.39,2,11833.325,717.0,7.0,3936.0,0.0,10.0,0,0,0,0
9000.0,9000.0,6.62,36.0,16.14,1,3333.33,742.0,10.0,8689.0,0.0,6.0,0,0,0,1
8400.0,8400.0,5.99,36.0,8.7,3,3000.0,752.0,6.0,6215.0,0.0,2.0,1,0,0,0
7000.0,7000.0,12.12,36.0,12.49,1,5166.67,677.0,12.0,10513.0,0.0,6.0,0,1,0,0
8400.0,8400.0,13.67,36.0,17.0,1,4583.33,697.0,14.0,20318.0,2.0,5.0,1,0,0,0
12000.0,12000.0,7.9,36.0,13.18,3,5833.33,727.0,8.0,9866.0,0.0,4.0,1,0,0,0
23500.0,23500.0,19.22,36.0,20.37,1,6800.0,672.0,17.0,31812.0,3.0,2.0,1,0,0,0
10000.0,10000.0,15.31,36.0,27.71,1,3750.0,682.0,19.0,19385.0,1.0,3.0,1,0,0,0
15000.0,15000.0,16.29,36.0,10.67,1,5000.0,667.0,14.0,13611.0,0.0,4.0,1,0,0,0
6200.0,6200.0,18.64,60.0,10.61,2,4250.0,672.0,9.0,5936.0,3.0,9.0,1,0,0,0
16000.0,15975.0,13.43,60.0,6.8,2,5000.0,747.0,10.0,1132.0,2.0,0.5,0,0,1,0
8800.0,8350.0,9.63,36.0,4.89,2,5479.0,757.0,5.0,6055.0,0.0,6.0,0,0,1,0
20000.0,13000.0,11.97,36.0,18.96,2,7501.0,707.0,17.0,17212.0,3.0,1.0,0,0,0,1
10000.0,10000.0,13.11,36.0,7.23,2,3333.33,702.0,6.0,10793.0,2.0,1.0,1,0,0,0
20000.0,19950.0,10.75,36.0,11.37,1,8416.67,742.0,10.0,12283.0,0.0,3.0,0,1,0,0
5500.0,5450.0,18.67,60.0,17.71,1,1750.0,662.0,6.0,4492.0,3.0,2.0,0,1,0,0
4000.0,4000.0,6.03,36.0,13.03,1,2916.67,752.0,7.0,2860.0,0.0,5.0,0,0,1,0
16000.0,16000.0,14.09,36.0,2.85,2,3333.33,692.0,6.0,3909.0,0.0,7.0,0,1,0,0
